entity_id,year,period_label,period_seq,indicator_id,value_numeric,value_text,source_id,derivation
IN-S04-AC-1976-1,1977,AcGenOct1977,10,ac-candidates-total,2.0,,src-d5163ef3d822,count
IN-S04-AC-1976-1,1980,AcGenMay1980,6,ac-candidates-total,8.0,,src-935cfa064ac8,count
IN-S04-AC-1976-1,1985,AcGenMar1985,2,ac-candidates-total,8.0,,src-1ff7577f66bf,count
IN-S04-AC-1976-1,1990,AcGenFeb1990,2,ac-candidates-total,13.0,,src-45e29dbc0a0b,count
IN-S04-AC-1976-1,1995,AcGenMar1995,3,ac-candidates-total,16.0,,src-b65b6ec9f54a,count
IN-S04-AC-1976-1,2000,AcGenFeb2000,2,ac-candidates-total,15.0,,src-3c76417b04b0,count
IN-S04-AC-1976-1,2005,AcGenFeb2005,2,ac-candidates-total,11.0,,src-4f2938c732e7,count
IN-S04-AC-1976-1,2005,AcGenNov2005,11,ac-candidates-total,11.0,,src-4f2938c732e7,count
IN-S04-AC-1976-10,1977,AcGenOct1977,10,ac-candidates-total,9.0,,src-d5163ef3d822,count
IN-S04-AC-1976-10,1980,AcGenMay1980,6,ac-candidates-total,7.0,,src-935cfa064ac8,count
IN-S04-AC-1976-10,1985,AcGenMar1985,2,ac-candidates-total,9.0,,src-1ff7577f66bf,count
IN-S04-AC-1976-10,1990,AcGenFeb1990,2,ac-candidates-total,7.0,,src-45e29dbc0a0b,count
IN-S04-AC-1976-10,1995,AcGenMar1995,3,ac-candidates-total,29.0,,src-b65b6ec9f54a,count
IN-S04-AC-1976-10,2000,AcGenFeb2000,2,ac-candidates-total,14.0,,src-3c76417b04b0,count
IN-S04-AC-1976-10,2005,AcGenFeb2005,2,ac-candidates-total,16.0,,src-4f2938c732e7,count
IN-S04-AC-1976-10,2005,AcGenNov2005,11,ac-candidates-total,6.0,,src-4f2938c732e7,count
IN-S04-AC-1976-100,1977,AcGenOct1977,10,ac-candidates-total,6.0,,src-d5163ef3d822,count
IN-S04-AC-1976-100,1980,AcGenMay1980,6,ac-candidates-total,6.0,,src-935cfa064ac8,count
IN-S04-AC-1976-100,1985,AcGenMar1985,2,ac-candidates-total,12.0,,src-1ff7577f66bf,count
IN-S04-AC-1976-100,1990,AcGenFeb1990,2,ac-candidates-total,23.0,,src-45e29dbc0a0b,count
IN-S04-AC-1976-100,1995,AcGenMar1995,3,ac-candidates-total,27.0,,src-b65b6ec9f54a,count
IN-S04-AC-1976-100,2000,AcGenFeb2000,2,ac-candidates-total,8.0,,src-3c76417b04b0,count
